t_s,q_w,q_x,q_y,q_z,omega_x_rad_s,omega_y_rad_s,omega_z_rad_s,angular_speed_rad_s,angular_speed_deg_s,q_norm,rotational_kinetic_energy_j,angular_momentum_norm_nms,magnetic_field_norm_t,gravity_gradient_torque_x_nm,gravity_gradient_torque_y_nm,gravity_gradient_torque_z_nm,srp_torque_x_nm,srp_torque_y_nm,srp_torque_z_nm,drag_torque_x_nm,drag_torque_y_nm,drag_torque_z_nm,residual_magnetic_torque_x_nm,residual_magnetic_torque_y_nm,residual_magnetic_torque_z_nm,magnetic_torque_x_nm,magnetic_torque_y_nm,magnetic_torque_z_nm,total_torque_x_nm,total_torque_y_nm,total_torque_z_nm,commanded_dipole_x_a_m2,commanded_dipole_y_a_m2,commanded_dipole_z_a_m2,wheel_momentum_x_nms,wheel_momentum_y_nms,wheel_momentum_z_nms,wheel_momentum_norm_nms,wheel_desat_active_flag,wheel_saturated_flag
6000.0,0.5077711200864518,0.8614451271031858,0.008949482029595095,0.000830281716252543,0.12267434930294166,-0.000148478240765444,-4.616277701895955e-05,0.1226744478434287,7.028728115526207,1.0,1.0189450098464117,16.61218461749016,6.516384715613797e-07,-9.07389334310408e-07,3.0808831582763497e-06,1.2730353616424643e-06,-2.1098221833617335e-07,-2.322419820359962e-07,7.360146361835239e-08,0.0,0.0,0.0,3.3410796058258915e-08,9.671020732137287e-08,5.977723040971008e-08,-0.00013852293833916722,1.5195452255725592e-05,-0.0002202764749210487,-0.00013960789909575554,1.8140803639287318e-05,-0.0002188700608653782,0.49325796947029055,399.0725113268846,27.21924686373769,0.00029533915452615585,-0.0007650328435885069,-0.00018076905296531652,0.0008397487234139263,False,False
6600.0,0.998691733503701,0.04968233246434096,0.002026800512651476,0.011932281925818085,0.12206506947886633,1.9355592607376602e-05,-0.00011027804784731158,0.12206512082805338,6.993816249201899,0.9999999999999999,1.008847744549069,16.52967026431933,5.655684101818568e-07,7.769136037942813e-07,-2.6679571264411447e-06,9.461478800096751e-07,1.8672492893638879e-07,1.1045745782999989e-07,-2.0776367112777776e-07,0.0,0.0,0.0,-3.1520893477879436e-08,-1.1778435026297141e-08,1.0252670385892346e-07,-0.00013304127172812603,0.00015601823739300763,9.558844005968152e-05,-0.00013210915408887324,0.0001534489592893702,9.642935097242234e-05,0.34135884587911575,-208.75642263401122,341.2046885422127,0.00029408247240976206,-0.00072334485774486,-0.00014772698566746682,0.0007946921077366794,False,False
7200.0,0.4372363990745084,-0.899212466750292,-0.01420848915859085,0.00627612946350697,0.12147759405790017,0.0001716537283577984,-3.0056815332820464e-06,0.12147771537254295,6.960160395738193,1.0,0.999161800422656,16.450129751582995,4.982878209905645e-07,3.417998516472844e-07,5.717051656251182e-07,-1.489496821711828e-06,-2.1365268292879124e-08,1.5649187999039757e-07,2.774683565713546e-07,0.0,0.0,0.0,9.080139427846093e-09,6.213859927118308e-09,-2.3892837857147757e-08,-0.0001271879940545547,-0.0001502512081363185,3.121392364889816e-05,-0.00012685847933177245,-0.00014951679723077584,2.9978002345900536e-05,0.1053979015958106,-81.44634914440779,-391.6203277440148,0.00029646850919932114,-0.0006579951635093724,-7.557334373434336e-05,0.0007256462929222356,False,False
7800.0,-0.7756164522650907,-0.6309491671062424,-0.010221418792616352,-0.014757713288963666,0.12091456691259901,-7.744952008254217e-06,0.0001241987523589373,0.12091463094669624,6.927898034627629,0.9999999999999999,0.9899203605444572,16.37387962636346,4.4474764628709196e-07,-3.421581211917788e-07,5.258798479204325e-07,1.2541426340256065e-06,-8.71459609994926e-08,-1.8952033693165087e-07,-1.0998858339849111e-07,0.0,0.0,0.0,5.554622684216717e-09,5.1950826020285914e-08,8.168316130370497e-08,-0.00012166314213887707,0.00010492842857470404,-7.639489343014982e-05,-0.00012208689159838414,0.00010531673891171311,-7.5169056218219e-05,-0.31727001566382146,235.19600773746603,323.54711756418874,0.0003000524252892909,-0.0006686569917430735,-2.9846345826746578e-05,0.0007335014893564239,False,False
8400.0,-0.6800800671968145,0.732893119780212,0.015192145283584278,-0.011312643461494482,0.12037607541139898,-0.00017411260360252536,-3.4219426556127367e-05,0.12037620619382679,6.897048568702834,1.0,0.9811241119117922,16.300969672924506,4.0149350025569793e-07,-4.667720529359144e-07,-6.846582875511967e-07,-1.0259728275104426e-06,1.1549018954666271e-07,2.6448756320123174e-07,1.6575096570852211e-07,0.0,0.0,0.0,-8.602364920894899e-09,-2.5065308801055495e-08,-1.5721157918531398e-08,-0.00011648443902683403,-8.213360895585851e-05,7.400655825061344e-05,-0.00011684432325514418,-8.257884498900953e-05,7.313061523089299e-05,-0.47132198347677,-267.3890620553178,-297.4943148175529,0.00029654332130802725,-0.0006079378229021838,1.3121239483715218e-05,0.0006765341860194737,False,False
9000.0,0.7927122767344057,0.6092785178130258,0.00835379493940464,0.01780865397013704,0.11986172089110002,9.56723571378463e-05,-9.607123911009934e-05,0.11986179757478554,6.867575125886618,1.0,0.972756414378961,16.23130622343903,3.660999918753216e-07,-2.3663108131872762e-07,3.0401127155843e-07,9.327178000957995e-07,-7.451371652863133e-08,-1.8137736280173462e-07,-1.2303861114533927e-07,0.0,0.0,0.0,1.983011457379005e-09,3.991214605363153e-08,7.189224627774704e-08,-0.00011138336217897708,8.218111833945376e-05,-4.779835840655201e-05,-0.00011169252396536705,8.234366439426409e-05,-4.6916786971323803e-05,0.11646920110787905,201.2247218710483,345.7001558328322,0.00030019197533544695,-0.0006116788821702725,5.58530136147879e-05,0.0006836562265340128,False,False
9600.0,0.39998739412828827,-0.916249170884015,-0.022192874350313446,0.002240026983684841,0.11936968892093636,9.527207994036267e-05,9.411566496736758e-05,0.1193697640426952,6.839383681118926,1.0,0.9647864437989511,16.164676141275486,3.36825276028226e-07,3.400129993861848e-07,4.179302895485858e-07,-7.913022318553593e-07,-4.136680773070081e-08,1.3488316217384047e-07,2.8505835872216236e-07,0.0,0.0,0.0,1.2646749417192403e-08,9.0329476906843e-09,-3.252110228740101e-08,-0.00010639968248703685,-8.263036324007261e-05,1.8797044740869148e-06,-0.00010608838954596418,-8.20685168406595e-05,1.3409394986663168e-06,0.3228783184227566,-9.512520831209875,-399.8867435875154,0.00029618887526733806,-0.0005643622836012627,9.899445733441064e-05,0.0006450058445988666,False,False
10200.0,-0.99942550702556,-0.023373251623346154,0.006380516231977925,-0.023698861320066447,0.11889827458666709,-0.00017631279529700574,7.184784058468946e-06,0.11889840552971849,6.812376827687799,1.0,0.9571823912004587,16.100850024976747,3.12393356978888e-07,4.777790369477693e-07,-1.089621126037689e-06,3.431147753941312e-07,1.9569752133497733e-07,1.209935184460453e-07,-2.0990476500088676e-07,0.0,0.0,0.0,-2.6908632875893482e-08,-2.6437118475699406e-08,5.476029455217512e-08,-0.00010211626970730816,5.195807951116826e-05,4.986945911178141e-05,-0.00010146970178190131,5.096301478510092e-05,5.0057429416726826e-05,-0.4287974563968471,-277.42113668531397,288.16198405232024,0.00029538621037754863,-0.0005546933851553311,0.0001268220255798152,0.0006411096559781775,False,False
10800.0,0.48226295648560585,0.8756967149581947,0.016790093637511626,0.0171987490484821,0.11844582386979792,0.00010507864738201959,-9.450541002730163e-05,0.11844590818170905,6.786450639405995,1.0,0.9499104979728817,16.039572469280646,2.918530542151403e-07,-4.884038601982522e-07,9.169234798381476e-07,3.329508274337801e-07,-2.1862989901620826e-07,-2.3699324229826946e-07,8.176993458501233e-08,0.0,0.0,0.0,2.063797565230925e-08,5.54303403387694e-08,2.8308778068301803e-08,-9.849312335111737e-05,1.5999606879279588e-05,-6.05939772007333e-05,-9.917951913467952e-05,1.6734967457158235e-05,-6.01509476606462e-05,-0.26121100167811523,386.64004352266545,102.5154062256203,0.0002959138252378167,-0.0005369632030863829,0.0001697611941174278,0.0006361708390549194,False,False
11400.0,0.3961637566817613,-0.9178265875670171,-0.025462617855981272,0.0005367856176346687,0.11801030623109256,3.0585180692014315e-05,0.00011234602297261613,0.11801036367132506,6.761495777170901,1.0,0.942937266393847,15.980590353689275,2.744843684674226e-07,2.963139737622027e-07,2.8664729738740934e-07,-5.325200434307856e-07,-4.355291996842397e-08,1.3198579016650847e-07,2.8508452518661063e-07,0.0,0.0,0.0,1.2230914132527822e-08,7.637607094906221e-09,-3.364844234029884e-08,-9.49083709452992e-05,-5.519158395695593e-05,-9.783404853850853e-07,-9.464337897737289e-05,-5.476531326230711e-05,-1.259424445969559e-06,0.37908273906860296,6.437706284412875,-399.9480119141394,0.00029581995919953556,-0.0005038114965491441,0.00020328528826130267,0.0006185954903969022,False,False
12000.0,-0.9279725681993128,0.3716322821921255,0.01832645464004671,-0.020506110371553726,0.11758984503013563,-0.00013498465143998046,-7.526722290270826e-05,0.11758994659503116,6.737407653064031,1.0,0.9362309247434407,15.923661743554057,2.5973494591427244e-07,-2.893848674334795e-07,-8.036440813659156e-07,-1.504595693163981e-07,2.3683427802214403e-07,2.7212967594830376e-07,-6.547404212183243e-08,0.0,0.0,0.0,-2.2595402749156908e-08,-3.9811382954514944e-08,1.0758845087597733e-08,-9.181851688556875e-05,-1.3397031591693653e-06,4.8595513095698834e-05,-9.189366287772924e-05,-1.911028947541492e-06,4.83903383293482e-05,-0.4665870185399217,-399.8225546161824,-11.904079836088037,0.00029395455482214935,-0.0004860396221520232,0.00022998643434430033,0.0006128111899963762,False,False
12600.0,0.9614250490316412,0.27380606189319107,-0.00252044033281073,0.026187075926444234,0.11718298192551965,0.00016880421801895138,1.425412936385618e-05,0.11718310437516533,6.714097310937985,1.0,0.9297637565896988,15.868568205365499,2.471761123842771e-07,4.3289921533997296e-07,-3.9527802864484573e-07,3.6563195835797823e-07,1.0299770323567359e-07,-1.2749652107491747e-08,-2.2511988463258482e-07,0.0,0.0,0.0,-1.7053672571124898e-08,-7.402377564270827e-09,5.3409935155957945e-08,-8.926051407724207e-05,4.0747767809303985e-05,1.2146807422952036e-05,-8.874167083123755e-05,4.0332337750987374e-05,1.2340729431833386e-05,0.11763006409950023,-114.0332324854647,383.40110596095565,0.0002982404842162323,-0.00047408283100305046,0.00026006901512116493,0.0006175255538870374,False,False
13200.0,-0.6851695503348699,-0.7278128916337588,-0.010958662637357265,-0.026664391589146536,0.11678806992101673,-0.00015543811647916508,4.610204623769524e-05,0.1167881824598834,6.691469951955107,1.0,0.9235074424037477,15.815088845773364,2.3647191243992088e-07,-3.963280076030266e-07,3.263032714708818e-07,3.369296824407982e-07,-1.4284253880191309e-07,-2.2588109538316976e-07,-5.3136565470928506e-08,0.0,0.0,0.0,7.602902598118956e-09,3.529895544402336e-08,4.0186300495570896e-08,-8.671403221060153e-05,2.683739757339068e-05,-2.6598217401651252e-05,-8.724559985440836e-05,2.6973118704922415e-05,-2.627423798418581e-05,0.2633466309951822,282.0027497763813,283.68006586137074,0.00029870689014273256,-0.00045734506650017863,0.0002920085307263756,0.0006194023717162956,False,False
13800.0,0.327775118532573,0.9443252093791314,0.021698525297513264,0.018507960501649868,0.11640363185753876,0.00012188346936640541,-8.26635991302427e-05,0.11640372501976101,6.6694421632336915,1.0,0.9174371852525934,15.763026965459716,2.273569637209383e-07,-1.8658221466889872e-07,5.658339264444186e-07,7.161944153318008e-08,-2.4006945336306445e-07,-2.0986820903015707e-07,1.653365931808933e-07,0.0,0.0,0.0,2.168780849842142e-08,4.644794384090941e-08,6.144653688133125e-09,-8.475910856354371e-05,-1.7354057021633862e-06,-3.291613760675685e-05,-8.516407242307726e-05,-1.3329920409082153e-06,-3.267303691835464e-05,-0.4324756908527642,399.50200632626644,-19.94893245425736,0.00029447107004610724,-0.0004371182708508153,0.0003226173134862266,0.0006179543063744895,False,False
14400.0,-0.026775544114950128,-0.999212279560347,-0.026012332586639004,-0.013462881064821606,0.11602839673006143,-7.520725645340262e-05,0.00010219185680802928,0.1160284661066221,6.6479414112861654,1.0,0.9115314022018193,15.712209073379327,2.1962039728168e-07,3.156856439390056e-07,4.746929934444234e-07,-1.1787069208229059e-07,-2.093572665820677e-07,-9.408095328775806e-08,2.775931032324983e-07,0.0,0.0,0.0,2.271692540612946e-08,3.6324601849153214e-08,-1.821849792621142e-08,-8.290199600089447e-05,-1.7789279571107365e-05,-2.298041809355817e-05,-8.27729506981314e-05,-1.7372342929101547e-05,-2.2838914180334176e-05,0.4210319809263082,315.5660798999502,-245.800471823488,0.0002935140959466126,-0.00041714113570160034,0.0003514106005536272,0.0006193921712414835,False,False
15000.0,-0.1681241979535469,0.9853090699702328,0.029253970728756528,0.00667052422773854,0.1156610543927884,4.407437639733355e-05,-0.0001129424119431843,0.11566111793420737,6.626893911394957,1.0,0.9057687046510089,15.662464756636458,2.13094073993845e-07,4.286564006771501e-07,3.1474835072812237e-07,-1.8690089265537387e-07,-1.476932692183796e-07,6.3472830098361186e-09,3.0490746295151335e-07,0.0,0.0,0.0,1.895195215454726e-08,2.3406371944996705e-08,-2.8995064728195634e-08,-8.140835354806192e-05,-2.195972432003313e-05,-1.248615152034383e-05,-8.110843846444861e-05,-2.1615222314350172e-05,-1.2397140014775886e-05,-0.41468409545619594,198.87242000635263,-347.0584800835701,0.0002942077879592067,-0.0003984178672770229,0.00037882967698649146,0.0006235438586235217,False,False
15600.0,0.25282920303623585,-0.9670436542520611,-0.029421450197684777,-0.006192183067972203,0.11530047740235021,-2.1413592735818998e-05,0.00011308516977499371,0.11530053484701382,6.606234022334968,1.0,0.9001298439424895,15.613634724746777,2.0764385499384973e-07,3.922573152117152e-07,2.2371096837526326e-07,-1.9010913234077112e-07,-1.1275150562118083e-07,5.246852220869643e-08,3.042057945554063e-07,0.0,0.0,0.0,1.6245077349457163e-08,1.6408386221027e-08,-3.2163536955774654e-08,-8.010599321444071e-05,-2.0599201050426928e-05,-7.566904907898102e-06,-7.981024232750071e-05,-2.0306613173621942e-05,-7.484971782639241e-06,0.39410309648166275,136.5732724834929,-375.96221342828983,0.0002946639112621263,-0.0003808643814546072,0.00040547837403995214,0.0006295214130394439,False,False
16200.0,-0.23273047428718638,0.9720549470538804,0.03030134910364744,0.005247331573084781,0.11494553704290031,1.6450719196574548e-05,-0.00011544105451720594,0.11494559618943215,6.5858975352695,1.0,0.894596525507812,15.565570882963913,2.0316308934562953e-07,3.9733834617706326e-07,2.027925260672546e-07,-1.580193820075629e-07,-1.2136756756645196e-07,4.1435772766517286e-08,3.048887942826798e-07,0.0,0.0,0.0,1.668605959385006e-08,1.7441840567013996e-08,-3.186055724137225e-08,-7.907845519289587e-05,-1.7336937447472115e-05,-7.075808352494874e-06,-7.878579835469141e-05,-1.707526730807133e-05,-6.9607994974611295e-06,-0.3931577466500869,152.68563816486554,-369.7119707626113,0.0002945464547962371,-0.0003641981257215533,0.00043139566803437424,0.000636788906319,False,False
16800.0,0.10834083764065168,-0.993628752433176,-0.029007961015778523,-0.011077158260091315,0.11459523890262456,-2.3100038576025423e-05,0.00011281410009947613,0.11459529676117847,6.565826856464718,1.0,0.8891522030036976,15.518133823926894,1.995677404250426e-07,3.9906800836380913e-07,2.2843332178399283e-07,-1.0702246233405104e-07,-1.6984186576487266e-07,-2.6203254128044523e-08,3.0037885033767853e-07,0.0,0.0,0.0,1.9571197685361043e-08,2.5502556974074966e-08,-2.7279676793294238e-08,-7.82266789546142e-05,-1.2664771828682548e-05,-9.620578838940781e-06,-7.797788161432991e-05,-1.2437039204052524e-05,-9.454502127730449e-06,0.36311754972144483,240.5344917770467,-319.5982265457725,0.0002939502484689919,-0.000348237685644625,0.00045663981144058807,0.0006451326620708353,False,False
17400.0,0.12207911095546321,0.9920402332150343,0.026480472449558624,0.01586350937946012,0.1142485782767594,4.695336860599814e-05,-0.00011032375870238128,0.11424864119196945,6.545964955404337,1.0,0.8837809253805231,15.471191410157564,1.9679274639623612e-07,1.691152989191281e-07,2.3433010329270604e-07,-2.9884321341542006e-08,-2.2839225104065373e-07,-1.377614817802021e-07,2.501422794110043e-07,0.0,0.0,0.0,2.170293626300753e-08,3.6358356192277645e-08,-1.4095032667474838e-08,-7.764679528208789e-05,-5.831359152543909e-06,-1.1547815305212599e-05,-7.76843692979464e-05,-5.698432174839128e-06,-1.1341652379810611e-05,-0.31955121730061614,357.91782782291574,-178.5909471769079,0.00029358063693223356,-0.0003327255360161704,0.0004809214919507342,0.0006543556786021681,False,False
18000.0,-0.4410051087395446,-0.8969268536319845,-0.01930609000651383,-0.02576796825734429,0.11390464518017254,-7.894763712968499e-05,0.000100476704485816,0.11390471685544262,6.5262595424495125,1.0,0.8784680393795044,15.424618330608505,1.9478932808867568e-07,-3.166836150713725e-07,1.8118170212629014e-07,5.143230274065292e-08,-2.2752264348409322e-07,-2.3492437363120527e-07,1.0265872652137856e-07,0.0,0.0,0.0,1.691406562683283e-08,3.9097556295125246e-08,1.0538850082919171e-08,-7.720186396133965e-05,2.194116516544188e-06,-1.0291706737206963e-05,-7.772915615426828e-05,2.179471401334398e-06,-1.0127076857862012e-05,0.19904656546257632,391.51018678986054,81.97398380116257,0.0002956159862907555,-0.0003170584292838696,0.0005045216728471641,0.000665174396157212,False,False
18600.0,0.7795260431935124,0.6256213409710067,0.006992536375246783,0.029802519016799464,0.11356250830384744,0.00012007060705067116,-7.873161596740547e-05,0.11356259907152287,6.506657637334542,1.0,0.8731989901307073,15.378290345400343,1.9352304422786574e-07,-1.8813133428309302e-07,3.621118015463268e-08,8.489862753882472e-08,-8.388802277801946e-08,-1.9143575432525817e-07,-1.1937758593184832e-07,0.0,0.0,0.0,5.59602382360531e-10,1.906828925863691e-08,3.5898168987831696e-08,-7.703221235814273e-05,6.738158550325924e-06,-3.5808465641451476e-06,-7.730367211282148e-05,6.602002265413935e-06,-3.5794273535503393e-06,0.045832481988984375,188.11959287438978,353.00285647025214,0.0002993420035248844,-0.00030039881735298933,0.0005281033021431911,0.0006773021351479037,False,False
19200.0,-0.9901954351208239,-0.13579898028515117,0.009695026660656253,-0.031267294053766874,0.11322122482242324,-0.0001547098373399774,4.2477071720411734e-05,0.1132213384911391,6.4871048463643675,1.0,0.8679589508540736,15.33207873016704,1.9297246184808331e-07,3.992825712563642e-07,-8.287266817765e-08,4.372995747106039e-08,1.600961709646664e-07,6.120234832683202e-08,-2.2838881943908478e-07,0.0,0.0,0.0,-1.8708218124335074e-08,-2.0751420205482202e-08,3.333003208637589e-08,-7.700360301252004e-05,4.488302512573836e-06,2.905103908543185e-06,-7.646293248842334e-05,4.445880772517536e-06,2.7537750786615364e-06,-0.428747926835659,-222.5063731227897,332.4014592250719,0.0002969038923644854,-0.00028358053856547154,0.0005528966485434224,0.0006886686773222763,False,False
19800.0,0.8742407091910666,-0.4844561501394017,-0.026621583885878944,0.017225337634362594,0.11287998501254176,0.00016495884721281058,1.0245829935475092e-05,0.11288010601000496,6.467553665362603,1.0,0.8627350524294934,15.28587016882433,1.9312834206613395e-07,-3.580817945835655e-07,-5.88521392281605e-08,-2.096859022468423e-08,2.184364199125434e-07,2.897943000223827e-07,-2.1813897915128027e-09,0.0,0.0,0.0,-1.554527193590582e-08,-3.6500427695008814e-08,-1.081976764639435e-08,-7.720198798566013e-05,-9.274388003034467e-07,2.6003749360161693e-06,-7.735717863226706e-05,-7.329970672042333e-07,2.566405188353578e-06,0.5687755014840853,-381.7994611381255,-119.28473485348368,0.00029434304090430324,-0.0002687261670486459,0.0005778547839680676,0.0007019741661487488,False,False
