t_s,gs_range_m,gs_elevation_rad,gs_contact_flag,moon_range_m,moon_occulted_flag,xband_range_m,xband_frequency_hz,xband_data_rate_bps,xband_tx_power_w,xband_tx_gain_dbi,xband_rx_gain_dbi,xband_eirp_dbw,xband_g_over_t_db_per_k,xband_fspl_db,xband_propagation_loss_db,xband_implementation_loss_db,xband_carrier_power_dbw,xband_noise_density_dbw_hz,xband_cn0_db_hz,xband_ebn0_db,xband_required_ebn0_db,xband_margin_db,xband_margin_threshold_db,xband_geometry_flag,xband_margin_ok_flag,xband_available_flag,xband_active_rate_bps,xband_volume_bits,xband_cumulative_volume_bits,uhf_range_m,uhf_frequency_hz,uhf_data_rate_bps,uhf_tx_power_w,uhf_tx_gain_dbi,uhf_rx_gain_dbi,uhf_eirp_dbw,uhf_g_over_t_db_per_k,uhf_fspl_db,uhf_propagation_loss_db,uhf_implementation_loss_db,uhf_carrier_power_dbw,uhf_noise_density_dbw_hz,uhf_cn0_db_hz,uhf_ebn0_db,uhf_required_ebn0_db,uhf_margin_db,uhf_margin_threshold_db,uhf_geometry_flag,uhf_margin_ok_flag,uhf_available_flag,uhf_active_rate_bps,uhf_volume_bits,uhf_cumulative_volume_bits
18600.0,36469036.879462294,1.2553246520189754,True,386915890.86600465,False,36469036.879462294,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,202.17185482444566,3.2,2.0,-113.76633713379724,-206.83825458266085,93.07191744886362,11.071917448863616,5.0,6.071917448863616,3.0,True,True,True,100000000.0,60000000000.0,1740000000000.0,386915890.86600465,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.26436483379996,2.5,2.0,-147.78496474707958,-201.60946712985748,53.824502382777894,11.824502382777894,6.0,5.824502382777894,3.0,True,True,True,10000.0,6000000.0,192000000.0
19200.0,36514260.768289216,1.2549180711807015,True,387822462.58845735,False,36514260.768289216,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,202.18261919849536,3.2,2.0,-113.77710150784694,-206.83825458266085,93.06115307481392,11.061153074813916,5.0,6.061153074813916,3.0,True,True,True,100000000.0,60000000000.0,1800000000000.0,387822462.58845735,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.2846926915579,2.5,2.0,-147.80529260483752,-201.60946712985748,53.80417452501996,11.80417452501996,6.0,5.80417452501996,3.0,True,True,True,10000.0,6000000.0,198000000.0
19800.0,36500530.56549365,1.2555678549464402,True,388718854.4167017,False,36500530.56549365,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,202.1793524897801,3.2,2.0,-113.77383479913166,-206.83825458266085,93.06441978352919,11.064419783529189,5.0,6.064419783529189,3.0,True,True,True,100000000.0,60000000000.0,1860000000000.0,388718854.4167017,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.30474562056588,2.5,2.0,-147.8253455338455,-201.60946712985748,53.78412159601197,11.784121596011971,6.0,5.784121596011971,3.0,True,True,True,10000.0,6000000.0,204000000.0
20400.0,36427823.465394065,1.2572782866509935,True,389603673.39875937,False,36427823.465394065,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,202.1620334081967,3.2,2.0,-113.75651571754827,-206.83825458266085,93.08173886511258,11.081738865112584,5.0,6.081738865112584,3.0,True,True,True,100000000.0,60000000000.0,1920000000000.0,389603673.39875937,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.3244943572759,2.5,2.0,-147.84509427055553,-201.60946712985748,53.76437285930194,11.764372859301943,6.0,5.764372859301943,3.0,True,True,True,10000.0,6000000.0,210000000.0
21000.0,36296001.91392305,1.2600598360545159,True,390475531.7325055,False,36296001.91392305,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,202.1305447262955,3.2,2.0,-113.72502703564709,-206.83825458266085,93.11322754701376,11.113227547013764,5.0,6.113227547013764,3.0,True,True,True,100000000.0,60000000000.0,1980000000000.0,390475531.7325055,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.34390999704775,2.5,2.0,-147.86450991032737,-201.60946712985748,53.74495721953011,11.744957219530107,6.0,5.744957219530107,3.0,True,True,True,10000.0,6000000.0,216000000.0
21600.0,36104812.23205592,1.2639295288278694,True,391333029.1130973,False,36104812.23205592,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,202.0846707577125,3.2,2.0,-113.67915306706408,-206.83825458266085,93.15910151559677,11.159101515596774,5.0,6.159101515596774,3.0,True,True,True,100000000.0,60000000000.0,2040000000000.0,391333029.1130973,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.3629635888667,2.5,2.0,-147.88356350214633,-201.60946712985748,53.72590362771115,11.725903627711148,6.0,5.725903627711148,3.0,True,True,True,10000.0,6000000.0,222000000.0
22200.0,35853881.997035265,1.2689114918073898,True,392174734.2885356,False,35853881.997035265,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,202.02409263893952,3.2,2.0,-113.6185749482911,-206.83825458266085,93.21967963436975,11.219679634369754,5.0,6.219679634369754,3.0,True,True,True,100000000.0,60000000000.0,2100000000000.0,392174734.2885356,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.3816257168394,2.5,2.0,-147.90222563011903,-201.60946712985748,53.707241499738444,11.707241499738444,6.0,5.707241499738444,3.0,True,True,True,10000.0,6000000.0,228000000.0
22800.0,35542716.51987627,1.2750377089584348,True,392999166.01551896,False,35542716.51987627,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,201.94838129799138,3.2,2.0,-113.54286360734295,-206.83825458266085,93.2953909753179,11.2953909753179,5.0,6.2953909753179005,3.0,True,True,True,100000000.0,60000000000.0,2160000000000.0,392999166.01551896,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.39986607257092,2.5,2.0,-147.92046598585054,-201.60946712985748,53.68900114400694,11.689001144006937,6.0,5.689001144006937,3.0,True,True,True,10000.0,6000000.0,234000000.0
23400.0,35170693.85107376,1.282349021919081,True,393804771.7953404,False,35170693.85107376,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,201.8569876672763,3.2,2.0,-113.45146997662786,-206.83825458266085,93.38678460603299,11.38678460603299,5.0,6.38678460603299,3.0,True,True,True,100000000.0,60000000000.0,2220000000000.0,393804771.7953404,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.41765298238244,2.5,2.0,-147.93825289566206,-201.60946712985748,53.67121423419542,11.671214234195418,6.0,5.671214234195418,3.0,True,True,True,10000.0,6000000.0,240000000.0
24000.0,34737058.78049207,1.2908964294442227,True,394589904.3017703,False,34737058.78049207,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,201.74922981401374,3.2,2.0,-113.34371212336532,-206.83825458266085,93.49454245929553,11.49454245929553,5.0,6.4945424592955305,3.0,True,True,True,100000000.0,60000000000.0,2280000000000.0,394589904.3017703,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.43495288752712,2.5,2.0,-147.95555280080674,-201.60946712985748,53.653914329050735,11.653914329050735,6.0,5.653914329050735,3.0,True,True,True,10000.0,6000000.0,246000000.0
