t_s,gs_range_m,gs_elevation_rad,gs_contact_flag,moon_range_m,moon_occulted_flag,xband_range_m,xband_frequency_hz,xband_data_rate_bps,xband_tx_power_w,xband_tx_gain_dbi,xband_rx_gain_dbi,xband_eirp_dbw,xband_g_over_t_db_per_k,xband_fspl_db,xband_propagation_loss_db,xband_implementation_loss_db,xband_carrier_power_dbw,xband_noise_density_dbw_hz,xband_cn0_db_hz,xband_ebn0_db,xband_required_ebn0_db,xband_margin_db,xband_margin_threshold_db,xband_geometry_flag,xband_margin_ok_flag,xband_available_flag,xband_active_rate_bps,xband_volume_bits,xband_cumulative_volume_bits,uhf_range_m,uhf_frequency_hz,uhf_data_rate_bps,uhf_tx_power_w,uhf_tx_gain_dbi,uhf_rx_gain_dbi,uhf_eirp_dbw,uhf_g_over_t_db_per_k,uhf_fspl_db,uhf_propagation_loss_db,uhf_implementation_loss_db,uhf_carrier_power_dbw,uhf_noise_density_dbw_hz,uhf_cn0_db_hz,uhf_ebn0_db,uhf_required_ebn0_db,uhf_margin_db,uhf_margin_threshold_db,uhf_geometry_flag,uhf_margin_ok_flag,uhf_available_flag,uhf_active_rate_bps,uhf_volume_bits,uhf_cumulative_volume_bits
29520.0,27641031.079718765,1.4451354041750675,True,400463750.1006431,False,27641031.079718765,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.764453728655,3.2,2.0,-111.35893603800659,-206.83825458266085,95.47931854465426,13.479318544654262,5.0,8.479318544654262,3.0,True,True,True,100000000.0,6000000000.0,2796000000000.0,400463750.1006431,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.5632976963686,2.5,2.0,-148.08389760964823,-201.60946712985748,53.525569520209245,11.525569520209245,6.0,5.525569520209245,3.0,True,True,True,10000.0,600000.0,295800000.0
29580.0,27530333.704015654,1.4478221999717777,True,400509222.5046316,False,27530333.704015654,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.72959845608332,3.2,2.0,-111.3240807654349,-206.83825458266085,95.51417381722595,13.514173817225952,5.0,8.514173817225952,3.0,True,True,True,100000000.0,6000000000.0,2802000000000.0,400509222.5046316,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.56428391761835,2.5,2.0,-148.08488383089798,-201.60946712985748,53.5245832989595,11.524583298959499,6.0,5.524583298959499,3.0,True,True,True,10000.0,600000.0,296400000.0
29640.0,27418843.98379787,1.4505368139533314,True,400554159.0804656,False,27418843.98379787,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.69435175084806,3.2,2.0,-111.28883406019963,-206.83825458266085,95.54942052246122,13.549420522461219,5.0,8.549420522461219,3.0,True,True,True,100000000.0,6000000000.0,2808000000000.0,400554159.0804656,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.56525840764698,2.5,2.0,-148.0858583209266,-201.60946712985748,53.523608808930874,11.523608808930874,6.0,5.523608808930874,3.0,True,True,True,10000.0,600000.0,297000000.0
29700.0,27306559.225834116,1.4532792295184946,True,400598553.4105807,False,27306559.225834116,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.6587085457873,3.2,2.0,-111.25319085513888,-206.83825458266085,95.58506372752197,13.58506372752197,5.0,8.58506372752197,3.0,True,True,True,100000000.0,6000000000.0,2814000000000.0,400598553.4105807,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.5662210312425,2.5,2.0,-148.08682094452212,-201.60946712985748,53.52264618533536,11.522646185335361,6.0,5.522646185335361,3.0,True,True,True,10000.0,600000.0,297600000.0
29760.0,27193476.728667323,1.4560493738037086,True,400642398.9621073,False,27193476.728667323,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.62266367048562,3.2,2.0,-111.2171459798372,-206.83825458266085,95.62110860282365,13.621108602823654,5.0,8.621108602823654,3.0,True,True,True,100000000.0,6000000000.0,2820000000000.0,400642398.9621073,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.5671716507058,2.5,2.0,-148.08777156398543,-201.60946712985748,53.52169556587205,11.52169556587205,6.0,5.521695565872051,3.0,True,True,True,10000.0,600000.0,298200000.0
29820.0,27079593.782714136,1.4588471071346714,True,400685689.08236605,False,27079593.782714136,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.5862118485169,3.2,2.0,-111.18069415786849,-206.83825458266085,95.65756042479236,13.657560424792365,5.0,8.657560424792365,3.0,True,True,True,100000000.0,6000000000.0,2826000000000.0,400685689.08236605,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.56811012575236,2.5,2.0,-148.08871003903198,-201.60946712985748,53.5207570908255,11.520757090825498,6.0,5.520757090825498,3.0,True,True,True,10000.0,600000.0,298800000.0
29880.0,26964907.656517927,1.4616722101547708,True,400728416.97270477,False,26964907.656517927,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.54934769013207,3.2,2.0,-111.14382999948364,-206.83825458266085,95.69442458317721,13.69442458317721,5.0,8.69442458317721,3.0,True,True,True,100000000.0,6000000000.0,2832000000000.0,400728416.97270477,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.56903631294446,2.5,2.0,-148.0896362262241,-201.60946712985748,53.51983090363339,11.519830903633391,6.0,5.519830903633391,3.0,True,True,True,10000.0,600000.0,299400000.0
29940.0,26849415.623218223,1.464524369250764,True,400770575.72073984,False,26849415.623218223,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.51206569774422,3.2,2.0,-111.1065480070958,-206.83825458266085,95.73170657556506,13.731706575565056,5.0,8.731706575565056,3.0,True,True,True,100000000.0,6000000000.0,2838000000000.0,400770575.72073984,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.56995006638988,2.5,2.0,-148.0905499796695,-201.60946712985748,53.518917150187974,11.518917150187974,6.0,5.518917150187974,3.0,True,True,True,10000.0,600000.0,300000000.0
30000.0,26733114.943123084,1.4674031581860032,True,400812158.2730014,False,26733114.943123084,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.47436025726591,3.2,2.0,-111.06884256661749,-206.83825458266085,95.76941201604336,13.769412016043361,5.0,8.769412016043361,3.0,True,True,True,100000000.0,6000000000.0,2844000000000.0,400812158.2730014,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.57085123714825,2.5,2.0,-148.09145115042787,-201.60946712985748,53.518015979429606,11.518015979429606,6.0,5.518015979429606,3.0,True,True,True,10000.0,600000.0,300600000.0
30060.0,26616002.86346394,1.4703080162751299,True,400853157.4273973,False,26616002.86346394,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.4362256348017,3.2,2.0,-111.03070794415328,-206.83825458266085,95.80754663850757,13.807546638507574,5.0,8.807546638507574,3.0,True,True,True,100000000.0,6000000000.0,2850000000000.0,400853157.4273973,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.571739673067,2.5,2.0,-148.0923395863466,-201.60946712985748,53.51712754351087,11.517127543510867,6.0,5.517127543510867,3.0,True,True,True,10000.0,600000.0,301200000.0
30120.0,26498076.622461576,1.4732382220091036,True,400893565.8431747,False,26498076.622461576,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.39765597463708,3.2,2.0,-110.99213828398865,-206.83825458266085,95.8461162986722,13.8461162986722,5.0,8.8461162986722,3.0,True,True,True,100000000.0,6000000000.0,2856000000000.0,400893565.8431747,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.5726152189969,2.5,2.0,-148.09321513227653,-201.60946712985748,53.51625199758095,11.516251997580952,6.0,5.516251997580952,3.0,True,True,True,10000.0,600000.0,301800000.0
30180.0,26379333.45363598,1.4761928609334893,True,400933376.02676517,False,26379333.45363598,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.35864529722556,3.2,2.0,-110.95312760657714,-206.83825458266085,95.88512697608371,13.885126976083711,5.0,8.885126976083711,3.0,True,True,True,100000000.0,6000000000.0,2862000000000.0,400933376.02676517,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.57347771648452,2.5,2.0,-148.09407762976414,-201.60946712985748,53.515389500093335,11.515389500093335,6.0,5.515389500093335,3.0,True,True,True,10000.0,600000.0,302400000.0
30240.0,26259770.59037298,1.479170786347324,True,400972580.3418613,False,26259770.59037298,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.31918749717704,3.2,2.0,-110.91366980652862,-206.83825458266085,95.92458477613224,13.924584776132235,5.0,8.924584776132235,3.0,True,True,True,100000000.0,6000000000.0,2868000000000.0,400972580.3418613,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.57432700398965,2.5,2.0,-148.09492691726928,-201.60946712985748,53.5145402125882,11.514540212588201,6.0,5.5145402125882015,3.0,True,True,True,10000.0,600000.0,303000000.0
30300.0,26139385.270738035,1.482170570988037,True,401011171.0073432,False,26139385.270738035,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.27927634124364,3.2,2.0,-110.87375865059522,-206.83825458266085,95.96449593206563,13.964495932065631,5.0,8.964495932065631,3.0,True,True,True,100000000.0,6000000000.0,2874000000000.0,401011171.0073432,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.57516291683984,2.5,2.0,-148.09576283011947,-201.60946712985748,53.51370429973801,11.51370429973801,6.0,5.513704299738009,3.0,True,True,True,10000.0,600000.0,303600000.0
30360.0,26018174.72490072,1.4851904470386728,True,401049140.0716658,False,26018174.72490072,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.23890546041588,3.2,2.0,-110.83338776976746,-206.83825458266085,96.0048668128934,14.004866812893397,5.0,9.004866812893397,3.0,True,True,True,100000000.0,6000000000.0,2880000000000.0,401049140.0716658,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.5759852866743,2.5,2.0,-148.09658519995392,-201.60946712985748,53.51288192990356,11.512881929903557,6.0,5.512881929903557,3.0,True,True,True,10000.0,600000.0,304200000.0
30420.0,25896136.18912853,1.4882282321650449,True,401086479.4231801,False,25896136.18912853,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.19806835067732,3.2,2.0,-110.7925506600289,-206.83825458266085,96.04570392263196,14.045703922631958,5.0,9.045703922631958,3.0,True,True,True,100000000.0,6000000000.0,2886000000000.0,401086479.4231801,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.5767939416667,2.5,2.0,-148.09739385494632,-201.60946712985748,53.51207327491116,11.51207327491116,6.0,5.51207327491116,3.0,True,True,True,10000.0,600000.0,304800000.0
30480.0,25773266.90832139,1.4912812371097544,True,401123180.78913856,False,25773266.90832139,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.15675836988808,3.2,2.0,-110.75124067923966,-206.83825458266085,96.0870139034212,14.087013903421195,5.0,9.087013903421195,3.0,True,True,True,100000000.0,6000000000.0,2892000000000.0,401123180.78913856,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.57758870650264,2.5,2.0,-148.09818861978226,-201.60946712985748,53.511278510075215,11.511278510075215,6.0,5.511278510075215,3.0,True,True,True,10000.0,600000.0,305400000.0
30540.0,25649564.12463636,1.4943461496078587,True,401159235.7130854,False,25649564.12463636,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.11496872983705,3.2,2.0,-110.70945103918862,-206.83825458266085,96.12880354347223,14.12880354347223,5.0,9.12880354347223,3.0,True,True,True,100000000.0,6000000000.0,2898000000000.0,401159235.7130854,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.57836940188892,2.5,2.0,-148.09896931516855,-201.60946712985748,53.51049781468893,11.510497814688932,6.0,5.510497814688932,3.0,True,True,True,10000.0,600000.0,306000000.0
30600.0,25525025.08323715,1.4974188885337845,True,401194635.55524457,False,25525025.08323715,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.07269249385814,3.2,2.0,-110.66717480320972,-206.83825458266085,96.17107977945113,14.171079779451134,5.0,9.171079779451134,3.0,True,True,True,100000000.0,6000000000.0,2904000000000.0,401194635.55524457,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.57913584456065,2.5,2.0,-148.09973575784028,-201.60946712985748,53.5097313720172,11.5097313720172,6.0,5.5097313720172,3.0,True,True,True,10000.0,600000.0,306600000.0
30660.0,25399647.03840327,1.5004944194508485,True,401229371.493029,False,25399647.03840327,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,199.02992257446556,3.2,2.0,-110.62440488381714,-206.83825458266085,96.21384969884372,14.213849698843717,5.0,9.213849698843717,3.0,True,True,True,100000000.0,6000000000.0,2910000000000.0,401229371.493029,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.57988784729145,2.5,2.0,-148.10048776057107,-201.60946712985748,53.50897936928641,11.508979369286408,6.0,5.508979369286408,3.0,True,True,True,10000.0,600000.0,307200000.0
30720.0,25273427.260018796,1.5035665205624866,True,401263434.51912755,False,25273427.260018796,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.98665173101517,3.2,2.0,-110.58113404036675,-206.83825458266085,96.2571205422941,14.257120542294103,5.0,9.257120542294103,3.0,True,True,True,100000000.0,6000000000.0,2916000000000.0,401263434.51912755,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58062521885012,2.5,2.0,-148.10122513212974,-201.60946712985748,53.50824199772774,11.508241997727737,6.0,5.508241997727737,3.0,True,True,True,10000.0,600000.0,307800000.0
30780.0,25146363.040443387,1.5066274850873633,True,401296815.45103806,False,25146363.040443387,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.94287256739372,3.2,2.0,-110.5373548767453,-206.83825458266085,96.30089970591555,14.300899705915555,5.0,9.300899705915555,3.0,True,True,True,100000000.0,6000000000.0,2922000000000.0,401296815.45103806,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.5813477642061,2.5,2.0,-148.10194767748573,-201.60946712985748,53.50751945237175,11.507519452371753,6.0,5.507519452371753,3.0,True,True,True,10000.0,600000.0,308400000.0
30840.0,25018451.682304382,1.509667742459057,True,401329504.8890662,False,25018451.682304382,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.89857752298028,3.2,2.0,-110.49305983233185,-206.83825458266085,96.345194750329,14.345194750329,5.0,9.345194750329,3.0,True,True,True,100000000.0,6000000000.0,2928000000000.0,401329504.8890662,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58205528361833,2.5,2.0,-148.10265519689796,-201.60946712985748,53.50681193295952,11.506811932959522,6.0,5.506811932959522,3.0,True,True,True,10000.0,600000.0,309000000.0
30900.0,24889690.51368879,1.5126753781813767,True,401361493.2339479,False,24889690.51368879,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.8537588728559,3.2,2.0,-110.44824118220748,-206.83825458266085,96.39001340045337,14.39001340045337,5.0,9.39001340045337,3.0,True,True,True,100000000.0,6000000000.0,2934000000000.0,401361493.2339479,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58274757301524,2.5,2.0,-148.10334748629487,-201.60946712985748,53.50611964356261,11.506119643562613,6.0,5.506119643562613,3.0,True,True,True,10000.0,600000.0,309600000.0
30960.0,24760076.89149175,1.5156355287744303,True,401392770.6818167,False,24760076.89149175,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.80840872382953,3.2,2.0,-110.4028910331811,-206.83825458266085,96.43536354947975,14.435363549479746,5.0,9.435363549479746,3.0,True,True,True,100000000.0,6000000000.0,2940000000000.0,401392770.6818167,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58342442388403,2.5,2.0,-148.10402433716365,-201.60946712985748,53.50544279269383,11.505442792693827,6.0,5.505442792693827,3.0,True,True,True,10000.0,600000.0,310200000.0
31020.0,24629608.19031495,1.5185296297473454,True,401423327.1983644,False,24629608.19031495,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.76251900520745,3.2,2.0,-110.35700131455903,-206.83825458266085,96.48125326810182,14.481253268101824,5.0,9.481253268101824,3.0,True,True,True,100000000.0,6000000000.0,2946000000000.0,401423327.1983644,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58408562270975,2.5,2.0,-148.10468553598938,-201.60946712985748,53.5047815938681,11.504781593868103,6.0,5.504781593868103,3.0,True,True,True,10000.0,600000.0,310800000.0
31080.0,24498281.810828034,1.5213345041768636,True,401453152.51940054,False,24498281.810828034,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.71608146613164,3.2,2.0,-110.31056377548322,-206.83825458266085,96.52769080717763,14.527690807177635,5.0,9.527690807177635,3.0,True,True,True,100000000.0,6000000000.0,2952000000000.0,401453152.51940054,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58473095098526,2.5,2.0,-148.1053308642649,-201.60946712985748,53.50413626559259,11.504136265592592,6.0,5.504136265592592,3.0,True,True,True,10000.0,600000.0,311400000.0
31140.0,24366095.1886743,1.5240213049894216,True,401482236.1513117,False,24366095.1886743,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.66908767298833,3.2,2.0,-110.2635699823399,-206.83825458266085,96.57468460032095,14.57468460032095,5.0,9.57468460032095,3.0,True,True,True,100000000.0,6000000000.0,2958000000000.0,401482236.1513117,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58536018521937,2.5,2.0,-148.105960098499,-201.60946712985748,53.50350703135848,11.503507031358481,6.0,5.503507031358481,3.0,True,True,True,10000.0,600000.0,312000000.0
31200.0,24233045.803953774,1.5265543816239666,True,401510567.37160516,False,24233045.803953774,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.6215290069013,3.2,2.0,-110.21601131625289,-206.83825458266085,96.62224326640796,14.622243266407963,5.0,9.622243266407963,3.0,True,True,True,100000000.0,6000000000.0,2964000000000.0,401510567.37160516,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.5859730969461,2.5,2.0,-148.10657301022573,-201.60946712985748,53.50289411963175,11.502894119631748,6.0,5.502894119631748,3.0,True,True,True,10000.0,600000.0,312600000.0
31260.0,24099131.18742118,1.5288902501264918,True,401538135.22377414,False,24099131.18742118,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.57339665992112,3.2,2.0,-110.16787896927269,-206.83825458266085,96.67037561338816,14.67037561338816,5.0,9.67037561338816,3.0,True,True,True,100000000.0,6000000000.0,2970000000000.0,401538135.22377414,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58656945261126,2.5,2.0,-148.10716936589088,-201.60946712985748,53.502297763966595,11.502297763966595,6.0,5.502297763966595,3.0,True,True,True,10000.0,600000.0,313200000.0
31320.0,23964348.90500157,1.5309770227731765,True,401564928.4774433,False,23964348.90500157,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.5246816231916,3.2,2.0,-110.11916393254319,-206.83825458266085,96.71909065011766,14.719090650117664,5.0,9.719090650117664,3.0,True,True,True,100000000.0,6000000000.0,2976000000000.0,401564928.4774433,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58714901270764,2.5,2.0,-148.10774892598727,-201.60946712985748,53.50171820387021,11.501718203870212,6.0,5.501718203870212,3.0,True,True,True,10000.0,600000.0,313800000.0
31380.0,23828696.59250907,1.5327548870058385,True,401590935.66272175,False,23828696.59250907,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.4753746929773,3.2,2.0,-110.06985700232889,-206.83825458266085,96.76839758033196,14.768397580331964,5.0,9.768397580331964,3.0,True,True,True,100000000.0,6000000000.0,2982000000000.0,401590935.66272175,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58771153251556,2.5,2.0,-148.10831144579518,-201.60946712985748,53.5011556840623,11.501155684062297,6.0,5.501155684062297,3.0,True,True,True,10000.0,600000.0,314400000.0
31440.0,23692171.93621903,1.5341584218263211,True,401616145.02753115,False,23692171.93621903,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.42546645700884,3.2,2.0,-110.01994876636041,-206.83825458266085,96.81830581630044,14.818305816300438,5.0,9.818305816300438,3.0,True,True,True,100000000.0,6000000000.0,2988000000000.0,401616145.02753115,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58825676117678,2.5,2.0,-148.1088566744564,-201.60946712985748,53.50061045540107,11.500610455401073,6.0,5.500610455401073,3.0,True,True,True,10000.0,600000.0,315000000.0
31500.0,23554772.678139754,1.5351214657419077,True,401640544.5373644,False,23554772.678139754,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.3749472894259,3.2,2.0,-109.96942959877748,-206.83825458266085,96.86882498388337,14.868824983883371,5.0,9.868824983883371,3.0,True,True,True,100000000.0,6000000000.0,2994000000000.0,401640544.5373644,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58878444168653,2.5,2.0,-148.10938435496615,-201.60946712985748,53.500082774891325,11.500082774891325,6.0,5.500082774891325,3.0,True,True,True,10000.0,600000.0,315600000.0
31560.0,23416496.62853766,1.5355845760977738,True,401664121.8634828,False,23416496.62853766,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.3238073481939,3.2,2.0,-109.91828965754547,-206.83825458266085,96.91996492511538,14.91996492511538,5.0,9.91996492511538,3.0,True,True,True,100000000.0,6000000000.0,3000000000000.0,401664121.8634828,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.58929431063476,2.5,2.0,-148.10989422391438,-201.60946712985748,53.4995729059431,11.499572905943097,6.0,5.499572905943097,3.0,True,True,True,10000.0,600000.0,316200000.0
31620.0,23277341.679312024,1.535503750019452,True,401686864.3917488,False,23277341.679312024,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.27203657270704,3.2,2.0,-109.86651888205861,-206.83825458266085,96.97173570060224,14.971735700602238,5.0,9.971735700602238,3.0,True,True,True,100000000.0,6000000000.0,3006000000000.0,401686864.3917488,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.5897860983939,2.5,2.0,-148.1103860116735,-201.60946712985748,53.499081118183966,11.499081118183966,6.0,5.499081118183966,3.0,True,True,True,10000.0,600000.0,316800000.0
31680.0,23137305.816849343,1.5348576539713636,True,401708759.219152,False,23137305.816849343,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.21962468107415,3.2,2.0,-109.81410699042573,-206.83825458266085,97.02414759223512,15.024147592235124,5.0,10.024147592235124,3.0,True,True,True,100000000.0,6000000000.0,3012000000000.0,401708759.219152,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.59025952903983,2.5,2.0,-148.11085944231945,-201.60946712985748,53.498607687538026,11.498607687538026,6.0,5.498607687538026,3.0,True,True,True,10000.0,600000.0,317400000.0
31740.0,22996387.106951524,1.533650435876847,True,401729793.1082883,False,22996387.106951524,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.16656115672217,3.2,2.0,-109.76104346607374,-206.83825458266085,97.07721111658711,15.077211116587108,5.0,10.077211116587108,3.0,True,True,True,100000000.0,6000000000.0,3018000000000.0,401729793.1082883,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.59071431936377,2.5,2.0,-148.1113142326434,-201.60946712985748,53.498152897214084,11.498152897214084,6.0,5.498152897214084,3.0,True,True,True,10000.0,600000.0,318000000.0
31800.0,22854583.72989257,1.531908957375301,True,401749952.5140351,False,22854583.72989257,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.11283525352167,3.2,2.0,-109.70731756287324,-206.83825458266085,97.13093701978761,15.13093701978761,5.0,10.13093701978761,3.0,True,True,True,100000000.0,6000000000.0,3024000000000.0,401749952.5140351,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.5911501794448,2.5,2.0,-148.11175009272444,-201.60946712985748,53.49771703713304,11.497717037133043,6.0,5.497717037133043,3.0,True,True,True,10000.0,600000.0,318600000.0
31860.0,22711893.968843415,1.5296758925044311,True,401769223.5475928,False,22711893.968843415,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.05843598323602,3.2,2.0,-109.6529182925876,-206.83825458266085,97.18533629007325,15.185336290073252,5.0,10.185336290073252,3.0,True,True,True,100000000.0,6000000000.0,3030000000000.0,401769223.5475928,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.59156681186806,2.5,2.0,-148.1121667251477,-201.60946712985748,53.49730040470979,11.49730040470979,6.0,5.49730040470979,3.0,True,True,True,10000.0,600000.0,319200000.0
31920.0,22568316.213399086,1.5270015989462769,True,401787591.95824367,False,22568316.213399086,8400000000.0,100000000.0,20.0,32.23670662807107,46.358511105937545,45.24700658471088,24.59759851538073,198.00335210827583,3.2,2.0,-109.59783441762741,-206.83825458266085,97.24042016503344,15.240420165033441,5.0,10.240420165033441,3.0,True,True,True,100000000.0,6000000000.0,3036000000000.0,401787591.95824367,450000000.0,10000.0,25.0,20.0,18.0,33.979400086720375,-8.989700043360187,197.5919639113256,2.5,2.0,-148.11256382460522,-201.60946712985748,53.49690330525226,11.49690330525226,6.0,5.4969033052522605,3.0,True,True,True,10000.0,600000.0,319800000.0
