t_s,coating,power_w,mean_solar_view_factor,mean_earth_view_factor,temp_internal_k,temp_internal_c,temp_min_k,temp_max_k,internal_cold_limit_flag,internal_hot_limit_flag,external_cold_limit_flag,external_hot_limit_flag,coating_x_pos,solar_view_x_pos,earth_view_x_pos,temp_x_pos_k,temp_x_pos_c,coating_x_neg,solar_view_x_neg,earth_view_x_neg,temp_x_neg_k,temp_x_neg_c,coating_y_pos,solar_view_y_pos,earth_view_y_pos,temp_y_pos_k,temp_y_pos_c,coating_y_neg,solar_view_y_neg,earth_view_y_neg,temp_y_neg_k,temp_y_neg_c,coating_z_pos,solar_view_z_pos,earth_view_z_pos,temp_z_pos_k,temp_z_pos_c,coating_z_neg,solar_view_z_neg,earth_view_z_neg,temp_z_neg_k,temp_z_neg_c,component_limit_flag
65640.0,mixed,1200.0,0.23723441737617504,0.16666666666666666,312.98904940838804,39.839049408388064,270.16343205906287,330.30360042144537,False,False,False,False,white,0.01882542827595056,0.0,271.2322799724659,-1.9177200275340738,MLI,0.0,8.326672684688674e-17,309.8832008694102,36.73320086941021,white,0.0,0.0,270.16343205906287,-2.986567940937107,MLI,0.6209837001842653,0.0,326.0970353843843,52.94703538438432,MLI,0.7835973757968345,0.0,330.30360042144537,57.15360042144539,OSR/FEP,0.0,1.0,271.77859111681363,-1.3714088831863478,False
65700.0,mixed,1200.0,0.23687044226909362,0.16666666666666674,312.9936792811721,39.843679281172115,270.16712328177744,330.31269098111665,False,False,False,False,white,0.016591490995336258,0.0,271.16049763625307,-1.989502363746908,MLI,0.0,1.3877787807814457e-16,309.8897750341912,36.73977503419121,white,0.0,5.551115123125783e-17,270.16712328177744,-2.982876718222542,MLI,0.6209817908961767,0.0,326.1035056595468,52.953505659546806,MLI,0.7836493717230488,0.0,330.31269098111665,57.16269098111667,OSR/FEP,0.0,1.0000000000000002,271.78491341360655,-1.3650865863934314,False
65760.0,mixed,1200.0,0.23650388831051927,0.16666666666666677,312.99803475321414,39.848034753214165,270.17064648412304,330.32137200783177,False,False,False,False,white,0.014348281982011338,0.0,271.08822870492025,-2.0617712950797227,MLI,0.0,2.7755575615628914e-16,309.89608484213676,36.74608484213678,white,0.0,0.0,270.17064648412304,-2.9793535158769373,MLI,0.6209798822150399,0.0,326.1097132438921,52.95971324389211,MLI,0.7836951656660646,0.0,330.32137200783177,57.17137200783179,OSR/FEP,0.0,1.0000000000000004,271.7911045780009,-1.3588954219990796,False
65820.0,mixed,1200.0,0.23613472248373038,0.16666666666666666,313.0021156866193,39.8521156866193,270.17400165932577,330.32964187903013,False,False,False,False,white,0.012095679785034272,1.6653345369377348e-16,271.0154688651615,-2.1345311348384826,MLI,0.0,0.0,309.90213032662336,36.75213032662339,white,0.0,0.0,270.17400165932577,-2.9759983406742094,MLI,0.6209779741496646,0.0,326.1156581700735,52.96565817007354,MLI,0.7837346809676835,0.0,330.32964187903013,57.17964187903016,OSR/FEP,0.0,0.9999999999999998,271.7971651936667,-1.3528348063333056,False
65880.0,mixed,1200.0,0.23576291116205036,0.16666666666666666,313.005921920291,39.855921920290996,270.17718878682797,330.3374989117979,False,False,False,False,white,0.009833561135341812,0.0,270.9422137266267,-2.2077862733733014,MLI,0.0,0.0,309.9079115004518,36.757911500451826,white,0.0,0.0,270.17718878682797,-2.972811213172008,MLI,0.6209760667129779,0.0,326.1213404502814,52.971340450281446,MLI,0.7837678391239824,0.0,330.3374989117979,57.187498911797945,OSR/FEP,0.0,1.0,271.8030958440118,-1.3469041559881703,False
65940.0,mixed,1200.0,0.23538842009906435,0.16666666666666666,313.0094532696424,39.859453269642415,270.1802078321332,330.3449413616693,False,False,False,False,white,0.007561800935407426,2.7755575615628914e-17,270.86845882043167,-2.2815411795683076,MLI,0.0,0.0,309.9134283556173,36.76342835561735,white,0.0,0.0,270.1802078321332,-2.9697921678667853,MLI,0.6209741599143368,0.0,326.1267600760271,52.97676007602712,MLI,0.7837945597446418,0.0,330.3449413616693,57.19494136166935,OSR/FEP,0.0,1.0,271.808897112402,-1.3411028875979696,False
66000.0,mixed,1200.0,0.2350112144062936,0.16666666666666666,313.0127095263006,39.86270952630065,270.1830587466471,330.3519674214106,False,False,False,False,white,0.0052802721714732825,2.7755575615628914e-17,270.79419959780523,-2.3558004021947454,MLI,0.0,0.0,309.9186808630735,36.76868086307354,white,0.0,0.0,270.1830587466471,-2.9669412533529,MLI,0.6209722537646346,5.551115123125783e-17,326.1319170178954,52.9819170178954,MLI,0.7838147605016539,0.0,330.3519674214106,57.20196742141064,OSR/FEP,0.0,1.0,271.8145695823804,-1.335430417619591,False
66060.0,mixed,1200.0,0.23463125853628608,0.16666666666666666,313.0156904578026,39.8656904578026,270.18574146751394,330.3585752197565,False,False,False,False,white,0.002988845862124237,1.3877787807814457e-16,270.7194314283595,-2.4305685716404923,MLI,0.0,0.0,309.9236689724903,36.77366897249033,white,0.0,0.0,270.18574146751394,-2.964258532486042,MLI,0.6209703482750704,0.0,326.1368112253083,52.986811225308315,MLI,0.7838283570805219,0.0,330.3585752197565,57.20857521975654,OSR/FEP,0.0,0.9999999999999999,271.82011383789,-1.3298861621099718,False
66120.0,mixed,1200.0,0.23424851626403176,0.16666666666666666,313.0183958072823,39.8683958072823,270.188255917449,330.3647628201101,False,False,False,False,white,0.0006873909983609733,0.0,270.6441495982791,-2.5058504017208634,MLI,0.0,0.0,309.92839261200555,36.778392612005575,white,0.0,0.0,270.188255917449,-2.961744082550979,MLI,0.6209684434571092,0.0,326.14144262627866,52.99144262627868,MLI,0.7838352631287204,0.0,330.3647628201101,57.21476282011014,OSR/FEP,0.0,1.0,271.82553046349807,-1.3244695365019084,False
66180.0,mixed,1200.0,0.23440435917380542,0.16666666666666666,313.0208252931488,39.87082529314881,270.19060200456596,330.37052821920236,False,False,False,False,white,0.0,2.7755575615628914e-17,270.56834930838767,-2.5816506916123103,MLI,0.0016242255182112586,0.0,309.9328516879701,36.78285168797015,white,0.0,5.551115123125783e-17,270.19060200456596,-2.959397995434017,MLI,0.6209665393225222,0.0,326.14581112715604,52.99581112715606,MLI,0.7838353902020989,0.0,330.37052821920236,57.22052821920238,OSR/FEP,0.0,0.9999999999999998,271.83082004462494,-1.3191799553750343,False
